YEAR,MO,DY,HR,PS,WS10M,WD10M,PRECTOTCORR,RH2M,QV2M,T2M,T2MDEW,T2MWET,WS50M,WD50M
2024,6,22,19,91.65,1.24,163.86,0.07,61.88,17.94,29.9,21.94,25.92,2.13,164.23
2024,6,22,20,91.74,1.34,139.25,0.08,64.5,17.88,29.13,21.9,25.51,2.44,139.94
2024,6,22,21,91.81,1.44,126.62,0.11,66.88,17.82,28.48,21.87,25.18,2.76,126.93
2024,6,22,22,91.86,1.53,115.12,0.2,68.62,17.64,27.88,21.71,24.8,3.02,115.77
2024,6,22,23,91.88,1.61,104.57,0.26,70.38,17.58,27.37,21.62,24.49,3.3,105.78
2024,6,23,0,91.87,1.73,95.43,0.35,72.75,17.58,26.83,21.63,24.23,3.51,97.16
2024,6,23,1,91.84,1.88,88.34,0.36,74.81,17.58,26.34,21.62,23.98,3.63,90.62
2024,6,23,2,91.84,2.08,82.02,0.33,76.62,17.64,25.97,21.63,23.8,3.68,84.02
2024,6,23,3,91.82,2.33,81.52,0.3,78.5,17.7,25.64,21.69,23.67,3.73,82.9
2024,6,23,4,91.85,2.32,85.94,0.31,80.06,17.82,25.44,21.8,23.62,3.61,87.03
2024,6,23,5,91.87,2.18,87.95,0.3,81.5,17.94,25.25,21.9,23.58,3.36,89.47
2024,6,23,6,91.93,2.57,95.23,0.24,77.69,18.01,26.12,22.0,24.06,3.16,97.81
2024,6,23,7,91.95,2.76,120.49,0.2,69.0,17.64,27.78,21.69,24.74,3.22,120.68
2024,6,23,8,91.97,2.86,133.12,0.19,61.06,17.21,29.5,21.35,25.42,3.17,129.5
2024,6,23,9,91.94,2.97,142.59,0.21,54.62,17.03,31.22,21.12,26.17,3.18,136.69
2024,6,23,10,91.9,3.17,152.43,0.17,49.62,16.91,32.78,20.97,26.87,3.29,146.05
2024,6,23,11,91.83,3.38,161.27,0.16,45.56,16.72,34.14,20.77,27.46,3.44,155.71
2024,6,23,12,91.73,3.6,169.37,0.16,42.62,16.6,35.19,20.62,27.9,3.64,164.83
2024,6,23,13,91.63,3.77,176.2,0.2,40.62,16.36,35.76,20.34,28.05,3.84,172.76
2024,6,23,14,91.54,3.92,181.26,0.19,39.44,16.11,36.01,20.08,28.05,4.05,178.89
2024,6,23,15,91.49,3.88,182.65,0.18,39.0,15.81,35.86,19.76,27.81,4.09,181.09
2024,6,23,16,91.45,3.65,180.74,0.13,40.19,15.5,35.0,19.46,27.23,4.0,179.78
2024,6,23,17,91.45,3.27,176.99,0.07,41.69,15.32,34.11,19.26,26.69,3.73,176.52
2024,6,23,18,91.51,2.31,171.05,0.03,46.44,15.93,32.83,19.91,26.37,3.35,169.92
2024,6,23,19,91.58,1.7,156.73,0.03,55.75,17.09,30.85,21.12,25.98,3.06,158.14
2024,6,23,20,91.65,1.76,146.81,0.05,56.88,16.72,30.15,20.79,25.47,3.12,149.26
2024,6,23,21,91.69,1.71,140.56,0.08,57.94,16.48,29.61,20.59,25.1,2.99,143.61
2024,6,23,22,91.72,1.6,129.05,0.15,59.38,16.42,29.08,20.51,24.8,2.68,131.93
2024,6,23,23,91.73,1.56,110.79,0.23,61.12,16.3,28.45,20.39,24.42,2.59,113.63
2024,6,24,0,91.72,1.63,94.67,0.33,62.56,16.17,27.94,20.26,24.1,2.78,97.77
2024,6,24,1,91.7,1.71,84.5,0.34,63.62,16.05,27.54,20.17,23.85,3.02,87.33
2024,6,24,2,91.71,1.7,78.07,0.3,64.56,16.11,27.33,20.2,23.76,3.18,80.51
2024,6,24,3,91.73,1.74,79.14,0.22,65.81,16.17,27.09,20.3,23.69,3.36,81.57
2024,6,24,4,91.73,1.73,88.44,0.15,67.12,16.3,26.86,20.38,23.62,3.4,91.19
2024,6,24,5,91.74,1.69,100.64,0.1,67.56,16.3,26.79,20.41,23.6,3.4,103.14
2024,6,24,6,91.76,2.38,118.58,0.08,61.94,16.48,28.46,20.61,24.53,3.17,121.69
2024,6,24,7,91.79,2.8,154.15,0.17,55.12,16.42,30.4,20.51,25.45,3.16,155.02
2024,6,24,8,91.76,2.7,174.19,0.17,50.44,16.3,31.82,20.35,26.08,2.81,172.82
2024,6,24,9,91.74,2.58,192.43,0.18,46.56,16.17,33.13,20.23,26.68,2.51,191.13
2024,6,24,10,91.7,2.76,204.97,0.23,43.25,16.17,34.41,20.16,27.29,2.63,204.81
2024,6,24,11,91.64,3.1,209.6,0.29,41.19,16.24,35.35,20.19,27.77,3.02,210.08
2024,6,24,12,91.53,3.44,211.81,0.3,40.44,16.3,35.76,20.26,28.01,3.45,212.5
2024,6,24,13,91.42,3.69,213.25,0.27,39.94,16.42,36.07,20.33,28.2,3.8,214.18
2024,6,24,14,91.33,3.9,214.23,0.27,39.25,16.42,36.4,20.34,28.37,4.11,215.26
2024,6,24,15,91.27,4.05,216.21,0.25,39.19,16.36,36.34,20.27,28.3,4.36,217.42
2024,6,24,16,91.24,3.96,218.27,0.21,40.38,16.17,35.62,20.09,27.85,4.41,219.39
2024,6,24,17,91.25,3.65,216.82,0.18,42.19,16.11,34.75,20.05,27.4,4.24,217.67
2024,6,24,18,91.3,2.64,211.34,0.2,46.94,16.72,33.48,20.66,27.07,3.9,211.14
2024,6,24,19,91.37,1.92,201.76,0.26,54.69,17.58,31.66,21.57,26.62,3.8,203.14
2024,6,24,20,91.45,1.94,197.56,0.35,56.5,17.46,30.99,21.48,26.23,3.85,199.06
2024,6,24,21,91.5,1.93,194.77,0.44,58.12,17.46,30.5,21.49,26.0,3.86,196.23
2024,6,24,22,91.54,1.86,192.63,0.53,59.69,17.52,30.08,21.53,25.81,3.73,194.3
2024,6,24,23,91.52,1.72,190.75,0.57,61.0,17.52,29.7,21.52,25.62,3.43,192.64
2024,6,25,0,91.5,1.52,188.59,0.58,62.19,17.52,29.39,21.55,25.47,2.97,190.78
2024,6,25,1,91.47,1.33,188.08,0.57,63.75,17.64,29.05,21.63,25.33,2.54,191.17
2024,6,25,2,91.45,1.13,188.75,0.52,64.81,17.58,28.69,21.56,25.12,2.08,192.58
2024,6,25,3,91.42,0.98,184.12,0.48,66.62,17.64,28.28,21.62,24.94,1.79,188.02
2024,6,25,4,91.45,0.91,166.56,0.44,68.44,17.64,27.84,21.64,24.74,1.7,168.07
2024,6,25,5,91.5,1.11,145.07,0.44,69.81,17.64,27.51,21.64,24.58,2.05,146.67
2024,6,25,6,91.57,1.93,134.02,0.42,67.31,17.58,28.09,21.61,24.85,2.49,138.81
2024,6,25,7,91.63,2.29,155.8,0.38,61.25,17.27,29.44,21.34,25.39,2.62,162.11
2024,6,25,8,91.63,2.43,177.42,0.41,54.38,16.78,31.01,20.87,25.94,2.63,182.56
2024,6,25,9,91.63,2.49,189.2,0.42,48.94,16.48,32.53,20.5,26.51,2.55,194.89
2024,6,25,10,91.6,2.56,195.56,0.38,44.44,16.24,33.98,20.22,27.09,2.54,201.05
2024,6,25,11,91.53,2.79,195.75,0.32,41.56,16.05,35.01,20.03,27.52,2.8,200.41
2024,6,25,12,91.46,3.08,192.77,0.32,40.38,16.05,35.48,19.98,27.73,3.15,197.18
2024,6,25,13,91.4,3.36,186.81,0.32,40.25,16.11,35.59,20.02,27.81,3.51,190.91
2024,6,25,14,91.34,3.69,176.36,0.34,40.88,16.24,35.47,20.17,27.82,3.88,180.46
2024,6,25,15,91.31,4.11,161.05,0.32,43.31,16.54,34.72,20.46,27.58,4.37,164.45
2024,6,25,16,91.3,4.57,146.64,0.32,48.06,16.97,33.31,20.9,27.11,4.94,149.1
2024,6,25,17,91.31,4.89,132.99,0.23,54.31,17.46,31.66,21.44,26.55,5.48,134.19
2024,6,25,18,91.37,5.05,122.8,0.15,61.19,17.88,30.0,21.87,25.93,6.01,123.71
2024,6,25,19,91.48,4.75,120.74,0.16,68.44,18.25,28.43,22.19,25.31,5.94,121.05
2024,6,25,20,91.61,4.27,119.99,0.37,73.12,18.43,27.49,22.36,24.93,5.38,119.51
2024,6,25,21,91.69,3.74,121.66,0.7,74.38,18.31,27.1,22.26,24.68,4.77,121.53
2024,6,25,22,91.74,3.27,121.9,0.91,75.81,18.25,26.73,22.2,24.47,4.19,121.97
2024,6,25,23,91.75,2.79,116.42,0.98,77.56,18.31,26.37,22.21,24.3,3.57,117.24
2024,6,26,0,91.7,2.25,110.95,1.13,79.31,18.37,26.07,22.27,24.17,2.86,112.99
2024,6,26,1,91.66,1.74,108.6,1.37,80.69,18.43,25.8,22.28,24.04,2.17,111.57
2024,6,26,2,91.63,1.35,113.59,1.61,81.81,18.49,25.61,22.32,23.97,1.64,117.3
2024,6,26,3,91.58,1.35,121.76,2.08,82.81,18.55,25.46,22.36,23.9,1.64,124.3
2024,6,26,4,91.59,1.59,128.0,3.08,83.81,18.62,25.33,22.43,23.88,1.98,129.23
2024,6,26,5,91.61,1.87,133.31,4.33,84.56,18.74,25.3,22.54,23.91,2.44,134.09
2024,6,26,6,91.64,2.46,139.89,6.08,85.44,19.04,25.4,22.8,24.1,3.03,140.65
2024,6,26,7,91.68,3.24,151.83,8.1,84.56,19.41,25.9,23.12,24.51,3.87,151.57
2024,6,26,8,91.7,4.2,159.64,9.83,82.88,19.9,26.63,23.52,25.08,4.96,159.05
2024,6,26,9,91.72,5.34,164.72,10.46,81.19,20.2,27.26,23.82,25.55,6.31,163.97
2024,6,26,10,91.77,5.95,162.18,9.27,80.88,20.45,27.53,24.01,25.76,7.0,161.67
2024,6,26,11,91.77,6.24,154.88,7.13,81.19,20.51,27.53,24.08,25.8,7.37,154.3
2024,6,26,12,91.76,6.11,146.0,4.77,82.0,20.45,27.29,23.99,25.64,7.21,145.1
2024,6,26,13,91.73,5.68,136.11,2.49,81.94,20.14,27.06,23.76,25.41,6.74,135.19
2024,6,26,14,91.67,5.1,127.54,1.17,80.69,19.84,27.03,23.49,25.26,6.05,126.91
2024,6,26,15,91.63,4.19,119.72,0.4,79.19,19.59,27.16,23.31,25.24,4.97,119.06
2024,6,26,16,91.58,3.1,111.91,0.16,78.25,19.47,27.25,23.21,25.23,3.76,111.34
2024,6,26,17,91.59,2.07,106.45,0.07,78.69,19.53,27.22,23.26,25.24,2.75,106.48
2024,6,26,18,91.64,1.25,106.73,0.03,83.0,20.08,26.75,23.66,25.2,2.15,104.54
2024,6,26,19,91.77,1.16,69.85,0.2,85.31,19.84,26.1,23.47,24.79,2.1,70.02
2024,6,26,20,91.93,1.75,47.71,1.06,86.06,19.41,25.65,23.16,24.4,3.38,48.47
2024,6,26,21,92.02,1.95,59.23,1.06,84.88,18.92,25.44,22.74,24.09,3.87,59.45
2024,6,26,22,92.08,2.22,62.26,0.83,83.38,18.07,25.02,22.04,23.53,4.34,62.19
2024,6,26,23,92.08,2.66,57.62,0.58,82.75,17.21,24.34,21.26,22.8,4.89,57.45
2024,6,27,0,92.01,2.83,55.34,0.23,81.38,16.48,23.86,20.52,22.19,5.01,55.1
2024,6,27,1,91.94,2.6,50.61,0.05,78.81,15.87,23.76,19.92,21.83,4.61,51.13
2024,6,27,2,91.87,2.27,41.65,0.01,76.62,15.5,23.87,19.59,21.73,4.05,43.12
2024,6,27,3,91.81,2.01,35.98,0.0,74.56,15.32,24.09,19.38,21.73,3.65,38.39
2024,6,27,4,91.79,1.72,31.81,0.0,71.62,15.01,24.43,19.07,21.75,3.07,34.22
2024,6,27,5,91.83,1.45,22.83,0.0,68.06,14.77,25.03,18.85,21.94,2.45,25.67
2024,6,27,6,91.88,1.17,15.05,0.0,64.94,15.69,26.83,19.83,23.33,1.75,15.77
2024,6,27,7,91.93,0.11,282.09,0.0,52.06,14.53,29.31,18.56,23.94,0.26,254.29
2024,6,27,8,91.97,1.52,188.55,0.0,47.62,14.59,30.98,18.64,24.81,1.56,188.05
2024,6,27,9,92.01,1.99,184.95,0.0,46.44,15.01,31.88,19.05,25.47,1.97,182.05
2024,6,27,10,92.01,2.08,181.08,0.01,45.56,15.44,32.73,19.49,26.11,2.07,176.96
2024,6,27,11,91.94,2.24,177.0,0.02,44.12,15.69,33.57,19.72,26.64,2.27,172.87
2024,6,27,12,91.86,2.45,179.08,0.05,43.25,15.93,34.2,19.98,27.08,2.52,176.09
2024,6,27,13,91.78,2.63,185.96,0.08,43.12,16.17,34.53,20.21,27.37,2.77,184.37
2024,6,27,14,91.72,2.78,192.48,0.11,44.19,16.36,34.26,20.39,27.33,3.02,191.77
2024,6,27,15,91.66,2.85,193.47,0.15,46.56,16.66,33.65,20.69,27.17,3.25,193.47
2024,6,27,16,91.62,2.8,191.75,0.12,50.88,17.15,32.56,21.19,26.87,3.42,191.72
2024,6,27,17,91.63,2.73,186.9,0.14,55.44,17.64,31.51,21.65,26.58,3.58,187.4
2024,6,27,18,91.68,2.2,180.0,0.15,62.38,18.49,30.28,22.44,26.36,3.65,180.37
2024,6,27,19,91.74,1.85,169.07,0.26,69.81,19.23,29.0,23.06,26.03,3.9,168.8
2024,6,27,20,91.81,2.19,158.46,0.36,71.19,18.86,28.37,22.78,25.58,4.53,158.57
2024,6,27,21,91.88,2.65,151.62,0.45,72.69,18.62,27.81,22.57,25.19,5.01,152.2
2024,6,27,22,91.93,2.83,145.92,0.53,75.25,18.62,27.22,22.56,24.89,4.93,146.71
2024,6,27,23,91.94,2.54,141.75,0.59,78.38,18.74,26.65,22.65,24.65,4.37,142.99
2024,6,28,0,91.91,2.08,138.65,0.64,81.44,18.8,26.05,22.67,24.36,3.6,140.29
2024,6,28,1,91.87,1.78,135.18,0.64,83.44,18.8,25.6,22.62,24.11,3.12,137.23
2024,6,28,2,91.84,1.73,133.35,0.66,85.0,18.68,25.17,22.5,23.83,2.93,136.62
2024,6,28,3,91.83,1.67,132.35,0.59,86.12,18.55,24.84,22.38,23.61,2.82,134.78
2024,6,28,4,91.84,1.68,129.33,0.53,87.0,18.43,24.58,22.3,23.44,2.91,131.95
2024,6,28,5,91.87,1.76,127.43,0.58,87.69,18.49,24.52,22.35,23.44,2.98,130.32
2024,6,28,6,91.91,2.5,132.72,0.63,84.38,18.62,25.29,22.48,23.88,3.08,132.74
2024,6,28,7,91.93,2.83,148.77,0.67,78.94,18.62,26.42,22.53,24.48,3.27,148.1
2024,6,28,8,91.91,2.84,163.06,0.6,71.5,18.43,27.9,22.4,25.15,3.03,160.45
2024,6,28,9,91.89,2.89,176.74,0.73,65.56,18.31,29.28,22.31,25.8,2.9,173.66
2024,6,28,10,91.82,3.04,187.23,0.81,61.44,18.37,30.46,22.36,26.41,2.98,185.41
2024,6,28,11,91.74,3.31,191.87,0.75,58.69,18.37,31.27,22.37,26.82,3.28,190.85
2024,6,28,12,91.65,3.53,192.65,0.69,56.5,18.43,31.97,22.4,27.19,3.59,192.07
2024,6,28,13,91.56,3.62,192.45,0.65,55.62,18.49,32.26,22.41,27.33,3.78,192.54
2024,6,28,14,91.49,3.59,191.92,0.59,55.5,18.43,32.24,22.34,27.3,3.82,192.16
2024,6,28,15,91.44,3.41,183.94,0.51,56.25,18.31,31.9,22.26,27.08,3.74,184.32
2024,6,28,16,91.4,3.23,171.22,0.43,58.25,18.31,31.28,22.25,26.76,3.66,171.78
2024,6,28,17,91.4,3.1,156.86,0.38,61.19,18.37,30.47,22.31,26.39,3.7,157.39
2024,6,28,18,91.46,2.87,142.85,0.43,66.06,18.55,29.31,22.48,25.9,3.85,143.18
2024,6,28,19,91.53,2.32,132.95,0.63,72.56,18.86,27.99,22.73,25.36,4.34,132.59
2024,6,28,20,91.6,2.71,130.21,1.11,74.88,18.86,27.44,22.69,25.07,4.73,130.71
2024,6,28,21,91.65,2.57,134.51,1.67,77.44,18.92,26.97,22.76,24.87,4.53,135.28
2024,6,28,22,91.66,2.22,142.28,2.4,79.31,19.04,26.64,22.83,24.73,4.05,142.75
2024,6,28,23,91.67,1.79,149.85,3.23,81.31,19.1,26.3,22.89,24.59,3.53,149.58
2024,6,29,0,91.65,1.45,155.5,3.58,82.5,19.17,26.07,22.9,24.48,3.03,154.16
2024,6,29,1,91.62,1.26,154.38,3.34,83.06,19.04,25.84,22.79,24.32,2.68,152.16
2024,6,29,2,91.6,1.25,150.88,2.82,83.44,18.86,25.61,22.62,24.12,2.7,149.95
2024,6,29,3,91.6,1.27,145.24,2.03,83.56,18.68,25.45,22.49,23.97,2.68,144.27
2024,6,29,4,91.6,1.19,132.88,1.26,83.5,18.62,25.4,22.44,23.92,2.48,132.83
2024,6,29,5,91.63,1.17,123.26,0.8,83.5,18.55,25.33,22.36,23.84,2.3,125.74
2024,6,29,6,91.67,1.65,132.51,0.66,80.44,18.62,26.01,22.44,24.23,2.15,137.36
2024,6,29,7,91.73,1.9,164.02,0.55,74.88,18.43,27.08,22.34,24.71,2.17,166.87
2024,6,29,8,91.76,2.0,183.35,0.5,69.75,18.37,28.24,22.32,25.28,2.09,184.94
2024,6,29,9,91.75,2.08,196.39,0.5,64.0,18.31,29.69,22.32,26.01,2.08,198.43
2024,6,29,10,91.73,2.26,205.77,0.52,59.38,18.37,31.02,22.34,26.69,2.24,207.91
2024,6,29,11,91.66,2.6,210.58,0.53,55.38,18.43,32.34,22.4,27.37,2.58,212.87
2024,6,29,12,91.58,3.1,213.69,0.57,52.31,18.43,33.34,22.37,27.86,3.15,215.62
2024,6,29,13,91.5,3.57,216.37,0.58,50.94,18.37,33.73,22.29,28.01,3.76,217.99
2024,6,29,14,91.44,3.84,218.55,0.58,50.88,18.43,33.81,22.33,28.08,4.16,220.12
2024,6,29,15,91.41,3.87,219.44,0.54,52.19,18.49,33.4,22.39,27.9,4.31,220.96
2024,6,29,16,91.38,3.65,219.44,0.48,53.69,18.37,32.78,22.29,27.53,4.2,220.77
2024,6,29,17,91.41,3.14,217.53,0.45,57.62,18.62,31.73,22.5,27.11,3.89,217.98
2024,6,29,18,91.49,2.35,208.87,0.45,62.88,18.8,30.4,22.7,26.55,3.33,209.21
2024,6,29,19,91.56,1.48,192.79,0.49,72.62,19.96,28.95,23.65,26.3,2.87,194.83
2024,6,29,20,91.63,1.38,174.48,0.57,74.81,19.78,28.27,23.48,25.87,2.73,175.58
2024,6,29,21,91.7,1.39,158.5,0.65,76.62,19.53,27.65,23.27,25.46,2.81,158.85
2024,6,29,22,91.73,1.56,146.47,0.75,78.62,19.29,27.03,23.08,25.05,3.08,147.44
2024,6,29,23,91.73,1.95,141.98,0.82,81.25,19.23,26.43,23.01,24.72,3.34,142.89
2024,6,30,0,91.73,2.11,147.72,1.02,85.25,19.41,25.76,23.13,24.45,3.29,148.69
2024,6,30,1,91.7,2.01,155.92,1.01,88.56,19.53,25.2,23.18,24.19,3.12,156.58
2024,6,30,2,91.66,1.71,162.15,0.79,90.69,19.53,24.8,23.16,23.98,2.67,163.16
2024,6,30,3,91.61,1.42,163.66,0.54,92.0,19.53,24.58,23.18,23.87,2.23,164.99
2024,6,30,4,91.57,1.24,162.02,0.29,92.81,19.47,24.37,23.12,23.74,1.85,163.02
2024,6,30,5,91.55,0.91,163.11,0.17,92.25,19.29,24.31,22.96,23.63,1.26,165.27
2024,6,30,6,91.55,1.02,183.96,0.11,86.94,19.17,25.2,22.88,24.05,1.14,181.96
2024,6,30,7,91.59,1.33,217.14,0.08,78.81,19.04,26.76,22.84,24.8,1.29,220.34
2024,6,30,8,91.6,1.74,232.67,0.09,70.12,18.86,28.56,22.73,25.64,1.61,239.32
2024,6,30,9,91.61,2.12,231.14,0.15,62.69,18.68,30.35,22.59,26.47,1.96,236.69
2024,6,30,10,91.61,2.58,222.3,0.31,57.88,18.62,31.69,22.53,27.12,2.46,225.64
2024,6,30,11,91.57,3.13,217.18,0.47,54.44,18.55,32.75,22.49,27.62,3.07,219.12
2024,6,30,12,91.5,3.72,216.8,0.5,51.69,18.37,33.44,22.27,27.86,3.73,218.19
2024,6,30,13,91.41,4.27,218.76,0.51,50.31,18.13,33.7,22.05,27.87,4.41,220.04
2024,6,30,14,91.34,4.72,221.51,0.48,50.19,18.01,33.58,21.9,27.74,5.04,222.93
2024,6,30,15,91.29,4.97,222.19,0.43,51.12,17.88,33.12,21.79,27.46,5.5,223.5
2024,6,30,16,91.28,4.67,222.15,0.34,53.81,17.76,32.12,21.72,26.92,5.47,223.09
2024,6,30,17,91.31,3.9,222.64,0.25,57.5,17.94,31.13,21.9,26.52,4.93,223.33
2024,6,30,18,91.37,2.92,222.07,0.19,61.94,18.13,29.99,22.06,26.02,4.15,221.64
2024,6,30,19,91.46,1.81,218.85,0.14,70.0,18.92,28.66,22.78,25.72,3.56,219.39
2024,6,30,20,91.54,1.63,218.79,0.13,71.5,18.86,28.23,22.7,25.46,3.22,219.79
2024,6,30,21,91.6,1.49,221.19,0.17,72.75,18.74,27.85,22.62,25.23,2.93,221.86
2024,6,30,22,91.62,1.38,223.39,0.28,73.94,18.68,27.51,22.55,25.02,2.72,224.53
2024,6,30,23,91.61,1.23,226.28,0.42,75.19,18.55,27.1,22.42,24.76,2.49,228.31
